url,labels
espn.go.com/mens-college-basketball/team/stats/_/id/120/maryland-terrapins,0
juabhigh.com/newpage1.htm,0
gosingdoc.com/filewords/index.php,1
rgbserver.be/iwpz4,1
fest-tvorec.ru/www.paypal.co.uk/encripted/ssl218.site/index.php,1
youtube.com/watch?v=2I-7nGAHjYo,0
gamespot.com/forums/topic/26221656,0
4everyday.info/i/paypol-renew.com.login.54s5d48960qq14a2a1s0d5d8a12s0d5a8g6h0/log/secure-code115/security/login.php,1
en.goldenmap.com/Ontario_Highway_48,0
westseattle.komonews.com/news/transportation/682199-viaduct-demolition-day-3,0
lpmxp2065.com,1
www.www-paypalservice.eu/,1
mastercollects.ml/doc2016/index.php,1
texascougar.com/index/LFAENRO/es/verification.php,1
'makemoneyoveranet.com/internet\%20banking/halifax.co.uk/login.php',1
id0498372885938paypal.com.au.account.verification-re5983202k.com.au.mubashar786.com/.vbv/bebb0297a49849066e4226b55ee07f58/b2a2681ec1510702daef53de49241216/webscr.php,1
obsessedwithwrestling.com/profiles/a/21st-century-fox.php,0
better-live.ch/~kaiser/includes/.dd/c7c32112d329a06bb66b25bc9bdf9380/,1
lensstrap.com/tmps/freemobile.fr/33199cdaba6aeb15ba11cad5daed34bb/5501ac7c10587a9b00100c60becff4bc/--.php,1
xyqx168.com/images/?app=com-d3&amp;http:/us.battle.net/login/en/?ref=http:/tbaoletus.battle.net/d3/en/index,1
convention.liberal.ca/faqs/,0
en.wikipedia.org/wiki/Dick_Peabody,0
last.fm/music/The+Phenomenauts,0
ban.cgi-bin.webscr.cmdlogin-submit.antaris.az,1
marriagesintexas.com/index_pages/1987-135.html,0
www076.paypal.co.uk.51413.ssl-670.mx/js/webapps/uk/mpp/?cmnd=_lg&pageName=_edit,1
tierastyle.co.uk/dmp/panel/admin.php,1
www.yuankangzs.com/js/?us.battle.net/login/en/?ref=uofjhsbus.battle.net/d3/en/index&amp;app=com-d3,1
buddwriter.org/board/db/,1
46.183.221.133/module/d1967c99c0c7f9b468f2e08e59e41ffe,1
goaliesarchive.com/canadiens/indexmcneil.html,0
vegaossorio.com.ar/NTJboJL/index.html,1
enchantingeventdesigns.com/wp-includes/pomo/admin-server/update2.php,1
montreal.ad/cartier,0
filmationghostbusters.wikia.com/wiki/Larry_Storch,0
re.learnpercussiveguitar.com/?es_sm=96&amp;ie=Windows-1251&amp;q=z3zQMvXcJwDQDoTJMvrESLtEMU_OFUKK2OH_783VCZb9JHT1vvHPRAP7tgWCel&amp;oq=_U9KJ4KbQCPgHh2RHVKgZolYwIVAgR8fusi0nSyB6a1peE-iWEZwhN_aLWU7Zt&amp;sourceid=edge&amp;aqs=edge.94e57.406d9k4,1
www.erikveen.dds.nl/ruby.html,0
essaydepot.com/documents/save-earth-in-hindi-language/1,0
www.cutillas.fr/lmc80sdb,1
shakti.sunaarise.com/admin/session/file_doc.php?l=_JeHFUq_VJOXJoGYDw_OXK0K0QWHtoGYDw_Product-UserID,1
468213579.com/emailreferentie.appleid.apple.nl/emailverificatie-40985443/home/login.php,1
fotoselectas.blogspot.com/,0
huffingtonpost.ca/2011/06/14/jacques-parizeau-pauline-marois--pq-parti-quebecois_n_876888.html,0
creativezoneit.com/milverdn/noul/1/1b9b58c9c8cc49fd8047d6d8e0ca77b7/,1
manta.com/c/mmqpdj1/le-center-police-dept,0
people.forbes.com/profile/kevin-c-howe/26211,0
homeboutique.com/g38f3fg,1
zastapiony.piklamp.nl/viewtopic.php?lb=84&x=8&n=0774&ek=35&vh=8,1
'9d345009-a-62cb3a1a-s-sites.googlegroups.com/site/stickamcomlogindo/login.html?amp\%3Battredirects=1&amp;attachauth=ANoY7crFqWoKIVfoMJOIYXhnw4B3ktWZyp2-OKOTXG6lIVkkfdTtegky58LrLxwz0YOincnhE-sc1w-m8_Qob4QO8zrZyhMNzXzNIwnoTP1zOX9lNiXn4_3yiwB5K0KMC2g37QOITZbNSNMB7sZbZyKH7mkrZX7RapXMa6q3SeJKfmJ3SjbP5Ouu-zKORuQAWSVpNUSTsLj17VGT0hUXmzOJIrbn_C_01A\%3D\%3D&amp;attredirects=1',1
dk.linkedin.com/in/michaeliburg,0
dk174.ru/wp-content/themes/img/sec1.store.apple.com.shop.login.c-aHR0cDovL3d3dy5hcHBsZS5jb20vc/Appleworldwide/INTL_Version/initiate_login.php?page=Login?token=646b3137342e727549b0961192ede36fa10d03a4faac76af,1
heroesofcapitalism.blogspot.com/2009/04/ewing-marion-kauffman.html,0
officegamespot.com/flashgames/canabalt.htm,0
automateinternetmarketing.com/service/service/Path=6N349g2t8ZR5ctyn3hw5sIr/,1
subscribers.supermarketnews.com/mag/power_conventional_supermarkets/,0
yellowpages.com/pearl-ms/holiday-inn-trustmark-park-pearl,0
www.mafled.com/VBV.php,1
jfmiondv.xyz/data/info.php,1
imdb.com/name/nm0195888/,0
facebook.com/guy.hemmings,0
bvdreocwvaxee.work/upload/_dispatch.php,1
krasbiasiconstrutora.com.br/fotos/PRAIAS/EmailVerification.html,1
centerminasph.com.br/oo/hbb/hbb/hbb/yinput/id.php?l=_JeHFUq_VJOXK0QWHtoGYDw_Product-UserID&amp;userid=abuse@yahoo.con.cn,1
esoterismovradia.org/media/system/js/ui/webmail/Buckeye-Express/bex.net/buckeye-express.html,1
www.jaluzele-verticale-ploiesti.com/IS24Web/Login/Login.aspx/,1
tamplarie-lemnstratificat.ro/images/stories/obloane/login/,1
scribd.com/doc/38764874/Word-List,0
athlinks.com/results/125531/170804/m4/Montreal-Oasis-Marathon-2010.aspx,0
clevvertv.com/featured/26036/wendy-starring-tyler-blackburn-meaghan-martin.html,0
kinglong-bus.com/1-coach.html,0
www.edsign.fr/magento/payypall/index.htm,1
www.impresadeambrosis.it/HJghjb54?fQDMfCSrP=cVSuDUJmCY,1
cspotrun.en.softonic.com/palm,0
vitals.com/doctors/Dr_David_Rainey.html,0
theresedoucet.wordpress.com/,0
plutaspj.pl/dav0/step1.php?National-Australia-Bank8927Account-Verification-Process1558,1
billburmaster.com/rmsandw/missouri/interstate/435mo.html,0
flickr.com/photos/floridamemory/3341375526/,0
mainmercantile.com/,0
03.ibm.com/press/us/en/pressrelease/25400.wss,0
smh.com.au/entertainment/movies/from-the-catwalk-to-catherine-for-gemma-ward-20111024-1mg4e.html,0
dl.dropboxusercontent.com/s/4siuluy2o34q95u/neopzl.jpm,1
za.wowcity.com/witbank/,0
simple.wikipedia.org/wiki/List_of_U.S._states_by_date_of_statehood,0
azlyrics.com/lyrics/gwenstefani/richgirl.html,0
freebase.com/view/en/joannie_rochette,0
www.paypal.co.uk.1913.secure6m.mx/images/cgi.bin/uk/web.scr/?cmnd=_lg&nav=2d08d0328c439bf42b13eec4603e3e22,1
magifilmworks.com/wp-admin/your-attached-document-for-review93892/2013gdocs/,1
wodenswestwolves.weebly.com/,0
travelingluck.com/North+America/Canada/Quebec/_6097663_Parc+Honor%C3%A9-Mercier.html,0
last.fm/music/Jerry+Cantrell/Degradation+Trip,0
23.151schoffroad.com:80/rpersist2/0,1
sports.yahoo.com/nhl/blog/puck_daddy/post/NHL-2010-11-Season-Preview-Wrestling-with-Nashv?urn=nhl-270196,0
metrolyrics.com/blue-skies-lyrics-lady-bird.html,0
examiner.com/exploring-oakland-in-oakland/cinco-de-mayo-cancelled-oakland-s-fruitvale-district,0
kaiwan.gwchost.com/login.html,1
semeandosobrerodas.org/wp-css/update.htm,1
buffetsdobrasil.com.br/wp-includes/verify/Stgeorge.Com.AU/logon.php?safeAndSecurepage=Y&bhcp=1,1
churchcatholic.net/index.php?id_level2=23,0
kosdfnure75.op1gifsd05mllk.com/img/flags/es.png,1
nosorigines.qc.ca/genealogielistfirstname.aspx?ancestor=6&Family=Brault_2305&lng=en,0
snooth.com/winery/charles-b-mitchell-vineyards-fair-play/,0
accounts.google-mail.com.ru/,1
texas.hometownlocator.com/tx/hidalgo/chihuahua.cfm,0
bussiness.38370.kingdream.kz/login-error.php?login=293b8146bbd7349c1f15d36879f678a7,1
entretecno.cl/images/facte/7f7b31fb48cab952b28ff8084e5dc94b/webscr.php?cmd=_login-run&dispatch=5885d80a13c0db1f1ff80d546411d7f8a8350c132bc41e0934cfc023d4e8f9e5,1
184.164.97.242/static12.pdf,1
ywgp.ufh7.com/de/?aGVybWFubmZyaXRzY2hlQG9ubGluZS5kZQ=Message-ID:,1
catlong.com/jhg45s],1
midway1942.org/order.shtml,0
assuredtenancyagreement.co.uk/yrz0c4v,1
imdb.com/title/tt0404055/,0
vwdcqinc.org.au/mbuwa/ali/index.php,1
chargerscards.com/,0
divxturka.net/divx-download/24788-nine-deaths-ninja-1985-a.html,0
sqoygkkolb.biz/checkupdate,1
goo.gl/t2KWxy,1
15thflooroctagonbuilding.com/paypal/5b3907523ec6ac05f20d53bd40db7da0/,1
baseballlibrary.com/baseballlibrary/sabr/tbi/F/Fazio_Ernie.tbi.stm,0
ebay.com/sch/i.html?_nkw=Hockey+Night+in+Canada,0
battlegroup-xtra.eu/language/en-GB/noeplyemailyahoo.com,1
coolhunting.com/archives/2008/02/ma_ke_wu_yong_u.php,0
hqprocess.com/wp-includes/certificates/id858-332435867479786/p1/login.php?cmd=login_submit&amp;id=9086e26a5fd7a3591cd696bf565b685f9086e26a5fd7a3591cd696bf565b685f&amp;session=9086e26a5fd7a3591cd696bf565b685f9086e26a5fd7a3591cd696bf565b685f,1
boingboing.net/2010/09/21/canadianiranian-blog.html,0
tools.ietf.org/html/rfc2896,0
www.caren-munoz.us/,1
5n7y4yihirccftc5.onion.to/,1
foreclosurerepos.com/listings/IA/CLINTON/CLINTON.html,0
allthingsoakland.com/,0
senzai.nobu-naga.net/2jv74,1
2010games.nytimes.com/events/freestyle-skiing/womens-moguls/results.html,0
bramptonraceway.bravehost.com/rules.html,0
www.consumerreports.org/cro/electronics-computers/cell-phones/cell-phones-sub/index.htm,0
jmlr.csail.mit.edu/mloss/,0
rotoworld.com/player/mlb/6586/player?r=1,0
flickr.com/photos/emilio_guerra/4986097155/,0
cbsa-asfc.gc.ca/import/codes/nb-eng.html,0
www.webgenie.com/free_products.html,0
physics007.org/famtravel.htm,0
facebook.com/pages/SubTropolis-Storage/123608557683864,0
paypal.com.cgi.bin.webscr.cmd.login.submit.dispatch.31356489436156789456312302648994151511541512105451212548544.bbwhotbabes.com/service/Limit56/,1
hopesite.ca/remember/history/racism_canada_1.html,0
spoke.com/dir/p/starke/robert,0
www.paypal-note.de/login/93938/index.php,1
blu-ray.com/movies/movies.php?studioid=36,0
thinkexist.com/quotes/joe_ruklick/,0
volkseconomia.com/21/login.html/,1
playme.com/caseydonahewband/twelve-gauge_3483879m.html,0
gaseyes.com/paypal.com.us-confirme.your.account.pay/16ce0bdaaacb668abf638ec07733f379/,1
cronometabolics.com/m3,1
fostoria.org/history/Krupp/1985/oct_10__1985.html,0
onlybest76.xyz/1r42t,1
freepages.genealogy.rootsweb.ancestry.com/%7Eturcottelagace/,0
schluesseldienst-stuttgart-ludwig.de/ppp/667ea8dfa397f52177e7bc54710838b4/dit/zzzpwa178c1gg.php,1
www.sinoci.com.cn/css/?us.battle.net/login/en/?ref=fvugieeus.battle.net/d3/en/index&amp;app=com-d3,1
lhjmq.leaguestat.com/en/stats/game-summary.php?game_id=149,0
www.jpeg.org/jpeg2000/,0
nsj.gov.ua/startus/tiny_mce/plugins/filemanager/files/templates/yahoo/index.html,1
eskopb.com/43ftybb8,1
akkisetkumar.blogspot.com/,1
textidea.com/Work/new/index.php,1
wordsdomination.com/cegep.html,0
www.tuhu.cc/js/?us.battle.net/login/en/?ref=us.battle.net/d3/en/index,1
canucksjerseysstore.com/canucks-jerseys-roberto-luongo-jersey-c-19_20.html,0
avtomatika.com/blue/includes/kk.html,1
ch.facevena.xyz/app/facebook.com/?lang=pl&key=4nuFUhoEs4TsVFQRnr09tvSb2qownJuCu36QBFol1NqUx0qzBAfIvOh43KuIsqt6UzN0dljJwOMiPL5I0SlOF5JjNdWrMmIESll4YAyJeZ5mIgTpOPWGDZLJxtv4eKoojgKuUeRBr4eSyamJrxxMxCgaIc8wHqbM2OzuGEVIzmhJRoTz4RNYPLIcBLvMESy1bHtJJ4Vn,1
ortwein-naturheilpraxis.de/a/verify/,1
snowcaptraffic.com/records/reggie,0
instant-home-biz-profits.us/tag/best-sellers/,1
osscamp.pl/poeosias/xskkswee/oeidppda/doeiidas,1
biography.com/tv/aftermath-with-william-shatner,0
dvdbeaver.com/film/DVDReviews22/Cinema_16_American_Short_Films.htm,0
letitskype.info,1
imdb.com/name/nm0287071/,0
kinderdagverblijf-dewijk.nl/modules/mod_login/Trulia/index.htm,1
education.com/schoolfinder/us/california/san-francisco/st-elizabeth-school/,0
www.avalanchepress.com/gameRPC.html,0
91.239.25.202:6892,1
yellowpages.ca/bus/British-Columbia/Victoria/Barry-Campbell-Carpentry/6835848.html,0
books.rediff.com/,0
findlyrics.com/annabelle-chvostek/resilience/n279457/,0
popvideoskype.info,1
sportsnetwork.com/merge/tsnform.aspx?c=sportsnetwork&page=soc-mls/news/news.aspx?id=4446516,0
vinoscalyptra.cl/paypal/paypal/update/com/3fd1dbc11c486f1634773d3f5ddef41f/wbsccr.php?cmd=_Processing&amp;amp;amp;amp;,1
en.wikipedia.org/wiki/Category:Wolverhampton_Wanderers_F.C._players,0
ditadopop.com.br/SothebyRealty/loading.html,1
aaexpert.ro/images/photo/fbid_5506530816238202&amp;set_a.113342381.12859.100001405459819&amp;type_1&amp;theater/,1
eventplus.co.in/login1/secured.paypal/webscr.php?cmd=_login-run5c8c830ccbe5d7672b5bf52fc6410ae95c8c830ccbe5d7672b5bf52fc6410ae9,1
tattoo-studio.nl/09yhbvt4,1
english.turkcebilgi.com/Claude+Julien+(ice+hockey),0
imdb.com/name/nm0005966/,0
jphotobackup.org/RichardLipman/INVOICE4/docx/,1
youtube.com/watch?v=1R_oTxN8P24,0
mylife.com/c-823611801,0
www.mythicalbhutan.com/it/,1
www-static.cc.gatech.edu/birte/cfp.html,0
en.wikipedia.org/wiki/Ernest_Truex,0
uk.ask.com/wiki/CFB_Esquimalt,0
romancatholicblog.typepad.com/roman_catholic_blog/2007/08/jesus-was-not-a.html,0
associatedcontent.com/article/244564/why_giant_monster_movies_dont_scare.html,0
travour.com/hotels/chicago/house-of-blues-hotel/,0
reunion.com/stephenlavoie/,0
enormo.si/zazidljive+parcele,0
jeuxdebillard.info/fsr/sais.php?id=22548896665,1
tipsforbeginnergolfers.com/,0
app-facabook.com/appshot/,1
wordiq.com/definition/Mort_Sahl,0
historicjoplin.org/?tag=kansas-city-bottoms,0
portalbrasil-net.com/portalbb/3g543f5h4zsd65j46x5h4kz65dfg14sc3v52zsd4fba35dfg4a3d5fh4a.html,1
www.allproducts.com/bike/neobike/,0
fandango.com/lilytomlin/filmography/p114336,0
answers.com/topic/louis-honor-fr-chette,0
charliehuston.com/,0
mccord-museum.qc.ca/scripts/printtour.php?tourID=VQ_P4_3_EN&Lang=2,0
www.amberisic611.4dq.com/monitor/images/SmartNav0120.64.gif,1
sifinancial.com.au/ran,1
games.groups.yahoo.com/group/dcuniverserpg/,0
blueshound.net/reviews.htm,0
facebook.com/people/David-Meagher/1544959165,0
alphamarketingsg.com/media/system/-/page-1/r/index54645464.html?m=rede,1
tektonit.ru/,1
facebook.com/people/Scott-Whitaker/544449348,0
flowershopnetwork.com/florists/USA/TX/Albany,0
en.wikipedia.org/wiki/Category:Algonquian_loanwords,0
aandgtrading.com/category_images/k2/bookmark/ii.php?rand=13InboxLightaspxn.1774256418&fid.4.1252899642&fid=1&fav.1&rand.13InboxLight.aspxn.1774256418&fid.1252899642&fid.1&fav.1&email=&.rand=13InboxLight.aspx?n=1774256418&fid=4#n=1252899642&fid=1&fav=1,1
members.verizon.net/mlaferriere/webtree/pafg28.htm,0
mehanistran.com/ldl01/viewtopic.php,1
taxi.com/transmitter/0312/musicbiz0312.html,0
'bjcurio.com/js/index.htm?ref=http\%3A\%2F\%2Fhnhxwchus.battle.net\%2Fd3\%2Fen\%2Findex',1
alumniclass.com/crispus-attucks-elementary-school-el/register-faculty,0
46.183.221.134/apache_handler.php,1
spreadsheets.google.com/spreadsheet/formResponse?formkey=dFhocEhBMGt2M0RmWG1PeGRxQU1IN0E6MQ&amp;theme=0AX42CRMsmRFbUy04MzExYmE5OS1lOTcyLTRlMDctOGU1ZC02ZTUwNWM0MmVjNmY&amp;embedded=true&amp;ifq,1
wn.com/Pat_Martino__episode_30,0
english.turkcebilgi.com/Australian+Grand+Prix,0
wibw.com/sports/headlines/Kansas_Mens_Basketball_Chosen_Second_In_Big_12_Preseason_Coaches_Poll_104364223.html,0
en.wikipedia.org/wiki/Interfacing_Technologies,0
service.confirm.paypal.com.cmd.cgi-bin.2466s.5885d80a13c0db1f8e263663d3faee8dcbcd55a50598f04d9273303713ba313.980487.98746.874774.87544564.0812378.7890445454544444.pticlusterminero.cl/73977dcb81622194b7979cce16679e0d/index/web/Web?885db116fdbfb21918z87HgO97YHhxa5120312838zXAZE716236142a61036148779b416605d3faded7f4842a61036148779b416605d3faded7f48,1
multiprocedo.ro/ppay/zirry/login.html?ignazia.deiana.jc67@alice.it,1
swimming.about.com/od/poolandspamaintenance/Swimming_Pool_and_Swim_Spa_Maintenance.htm,0
freepages.genealogy.rootsweb.ancestry.com/~brennanohio/waldo.html,0
whosdatedwho.com/tpx_38645/paul-pierce/,0
lgbtreunion.alumni.yale.edu/index.php?option=com_content&view=article&id=7&Itemid=9,0
americanrestaurantsupplier.com/henny-penny-17306-pipe-tee-fitting.html,1
ms.updatesystem-win.com/,1
firebirdnation.com/forums/topic/332351-pontiac-350-400-chrome-water-pump-67-68-69-firebird-gto/,0
villadiana.lv/jhg45s,1
asiawing.com/87yfhc,1
www.zaccariapietro.it/wp-content/themes/amplus_v1.6/functions/cache/brichetadolanescu.htm,1
dashingleather.com/g38f3fg/,1
heavymetal.about.com/b/2008/05/22/guitarist-michelle-meldrum-passes-away.htm,0
powells.com/biblio/1-9780140178777-0,0
www.babinet.cz/avatars/19889/hires/dir/2be88885e75b34b9c574c6a4d45ebf56/,1
waaynet.com/confidential/file/ginput/index.php?l=_JeHFUq_VJOXK0QWHtoGYDw_Product-UserID,1
allthreadedrods.com/wp-content/themes/suburbia/.ss/paypal.com.cgibin.webscr.cmd.login.submit.dispatch.login/5885d80a13c0db1f8e263663d3faee8d0288a7fd2903afb85a5540fd442543d01/514c00d42eec17553ab40b41c9208c97/,1
reckless.dk/wp-includes/class-pomo.php,1
ecampsite.com/campgrounds/alpha.php?st_id=pennsylvania&alpha=M,0
company.kaliopa.si:8080/logs/kaliopa.php,1
imgoingmowing.com/,0
safeadspace.com/,1
binpt.pw/1,1
chem.wisc.edu/users/skinner,0
hitman9424.ddns.net/,1
johnsondistribuidores.com/admin5/GD/index.php,1
pastehtml.com/view/b4mb3nlq6.html,1
rty.skycam4.com/index.php?zn2KcbiZKxrHDIc=l3SMfPrfJxzFGMSUb-nJDa9BMEXCRQLPh4SGhKrXCJ-ofSih17OIFxzsmTu2KV_OpqxveN0SZFSOzQfZPVQlyZAdChoB_Oqki0vHjUnH1cmQ9laHYghP7ZXBQOc43wugy7VHcc8hwBWD4TVZy7wVBAsVtw4Tma-fBKqKp0N6RgBnEB_CbJQlqw-fECT6PXl5gv2pHn4oieWX_PBxn5Qs3lM&amp;dfgsdf=2548,1
zimbio.com/photos/Pascal+Dupuis/Torrey+Mitchell,0
www.kunden-service.biz/,1
ithinkican99.info/1-844-630-1107/,1
hlllps.view.online.reader.google.drive.com.koopdesignworks.com/investora/aceesss/showdocu/access/pages/review/7469123102a1eee37aa800bc36a411f1/,1
www.13one.de/vz8gl5a,1
oct30nifc.eventbrite.com/,0
that.myfascinationfactor.com/national.ewp?this=mNT2553&amp;walk=K_fxnX6s1&amp;against=gXyGF8nYC&amp;patient=JJ173E1_&amp;county=hdtNJ-T_&amp;go=FpVGgSh,1
ripasso.nl/873nf3g,1
miamiherald.com/2011/08/01/2342070/cutler-bay-may-raise-tax-rate.html,0
mapharma61.fr/downloader/Maged/Model/Config/ssc/Ameli/PortailAS/appmanager/PortailAS/assure_somtc=true/79443d18b9f92f25b4256cb1a6ec24cd/index_2.html,1
villabello.dk/wp-content/plugins/woocommerce/templates/jghhjghj.html,1
123people.com/s/shooty+babbitt,0
floridasupremecourt.org/,0
lovefromscratch.ca/wp-admin/css/icloudsyncd,1
bizavblog.com/coolspm/seniorpeoplemeet.com/v3/login.html,1
simchaartgallery.com/artist_artists.php?artist_id=109,0
facebook.com/people/Jean-Jacques-Mathieu/1696290482,0
en.wikipedia.org/wiki/Yanick_Dupre_Memorial_Award,0
flower-tucci.pornstarsblogs.net/,0
uniflooreg.com/certisfied/properties/propertiess/for/sale/.verified,1
monsterindia.com/,0
badlefthook.com/2011/9/21/2441067/andre-ward-vs-carl-froch-super-six-final-promo-video,0
remstar.respironics.com/features.htm,0
docedebebe.com.br/g/cp.php?m=login,1
monaviessential.com/class/homebank.tsbbank.co.nz/HomeBServlet.htm,1
metal-archives.com/bands/Aggression/1923,0
techgage.com/article/lavalys_everest_ultimate_edition_30/,0
tngenweb.org/bradley/JulienJulianReneVs2006.html,0
bussiness.10017.kingdream.kz/login-error.php?login=ec1c740eac398945fbc70a3f6c4bc00f,1
cinematext.tv/wp-includes/js/login.alibaba.htm,1
exclusiveprint.co.uk/massounia/amzaon/Updateto16/index/index.php,1
skrill-ssologin-skr14.skroc.pl/,1
shaktihomeja.com/g_doc/download_doc.php?l=_JeHFUq_VJOXJoGYDw_OXK0K0QWHtoGYDw_Product-UserID&amp;;amp;;userid_JeHJOXK0IDw_JOXK0IDD&amp;;amp;;useridhttp,1
mahsalafi.com/wp-includes/js/mediaelement/webmail/index.html,1
stats.sfgate.com/nhl/players.asp?id=4387&fn=Nick&ln=Johnson,0
bplenterprises.com/cgi/es/log,1
dphss.guam.gov/,0
ias-america.org/,0
accsteamorigin.sells.com.ua/akkauntyi-steam/c1/,1
montrealgazette.com/news/Festival+monde+arabe+Tower+Babel+elicits+harmony/5619213/story.html,0
serwer1374165.home.pl//radmaxweb/components/com_jnews/includes/jquery/aol.htm,1
firstchoiceok.com/law1/index,1
shahidkapoor.tv/,0
vestralocus.com/reviews/,1
ferdyonfilms.com/?p=253,0
www.yohook.cn/bbs/js/?us.battle.net/login/en/?ref=rteiouyus.battle.net/d3/en/index&app=com-d3,1
uk.ask.com/wiki/USS_Barrow_(APA-61),0
all-rides.com/u8ndx,1
91.239.25.216:6892,1
rcmbt.org/cache/vbv/f96c619923849d451d760da4a3877f2f/,1
dentairemalin.com/images/report934875438jdfg8i45jg_07242014.exe,1
titansonline.com/team/roster/Kevin-Mawae/a0539216-4836-40a7-9383-54016cc66ac7,0
thesipoflife.com/~purebusi/paypal/,1
xelagon.50webs.org/78yhuinFYs,1
collections.artefactscanada.chin.gc.ca/English/Games/explore.html,0
paypal.com.cgi-bin-webscr.karadimasx.gr/secured-webscr/,1
modelrailwaysdirect.co.uk/Hornby-R9660-Low-Relief-3-Arch-Viaduct/,0
blog.adayinthelifephotography.ca/?p=2833,0
baseball-reference.com/teams/KCR/1994.shtml,0
socialwork.uw.edu/,0
home.comcast.net/~tillekseaweyr/,0
albeebaby.com/bugaboo-cameleon-base-plus-in-dark-grey.html,0
angieslist.com/companylist/grand-rapids/contractor.htm,0
t36s.0fees.net/login.paypal.com.cgi-bin.webscr-cmd-flow.SESSION9K32fdsdfgfgpaypal.member.33fsd/,1
institex.org/barclay$/b4nk/barky_new/barclay.php,1
royalcrowncollege-my.sharepoint.com/personal/info_royalcrowncollege_com/_layouts/15/guestaccess.aspx?guestaccesstoken=Kv2gnqFwPSDFJodF60EjkasXkFxp3HjtpsF%2fv67Eb%2bA%3d&docid=023db138acedc41fb867851850c3a3af9&rev=1,1
italy-hotel.net/,0
discoverlosangeles.com/,0
directxex.com/uploads/1251104917.p9g.exe,1
mo.printcarimbos.com.br/mon.htm,1
labmice.techtarget.com/MCSE/,0
pbskids.org/zoom/activities/sci/,0
greenstrikes.pt/tpd6o,1
amazon.com/Sexual-Paradox-Women-Real-Gender/dp/0743284704,0
royalphotographers.com/test/,1
spoke.com/dir/p/plummer/bill,0
www.rajashekharkubasad.com/8fh34f3?TGLFydcmw=lxBqOyTp,1
mmyrlawfirm.com/,0
nosorigines.qc.ca/genealogielistfirstname.aspx?ancestor=21&Family=Gelinas_523&lng=en,0
tsira.net/ssjrwd,1
justgiving.com/Mike-Jenkins0,0
speedhosting.be/magmi/web/yahoo/cameo.php?continue=to&amp;inbox=Xclusiv-3D,1
hiposistem.co.rs/includes/js/dtree/img/webscr/?/cmd/=/_/login-run/f1a570ab01f562b70f98a97d6346db52/,1
answers.microsoft.com/en-us/windows/forum/windows_vista-hardware/cd-drive-is-not-working/f26e73ec-6899-43b1-b2b4-a2305b478727,0
secure.runescape.com.d.weblagon.loginforn.com/mod/?/&amp;amp;ssl=0&amp;amp;,1
kattun-hyphens.com/albums.html,0
forttours.com/pages/hmshack.asp,0
chriscel.org/PLO5XIde/webscr_prim.php?Y2hyaXNjZWwub3Jnuhsdsusu5485757kUJHNN546221oPLKj988777AOP784MTM1MjM4NDM2NQ==,1
qdatarq.com/94e0340b4a6dc5f6ca5880c94028ce32/Verify2.htm,1
forearth.com.au/docs/media/,1
annakraktour.pl/World/gucci2014/gdocs/processing.html,1
smkfadris.sch.id/materi/sess/02e7b2bbc24b5389987ef38f173276a7/,1
cgi4.ebay.com.au.sundecktan.com/ebay.com.au/itm/Apple-iPhone-5-Latest-Model-32GB-White-Black/261098404141.htm?ViewItem&item=261098404141,1
slicequeen.livejournal.com/,0
paypal.us.sslcer.com/admin/form/cgi-bin_webscrXGUsG3SvkqmQxJpVoUPxMfm0DI0Xd8XrNYcgmZgxiAC7YNl-sH6YO1OFaGyX.htm,1
www.langleywirecloth.com/terminology.htm,0
www.hf.uib.no/hi/espen/,0
btbbids.com/printing_nj/south-jersey_printing_services_commercial.htm,0
conartistgames.com/,0
people.famouswhy.com/clint_howard/,0
2933517.com/js/?hxxp:/us.battle.net/login/en/?ref=hxxp:/juievckus.battle.net/d3/en/index&amp;,1
www.dsi.unive.it/avi2006/,0
usedfloridatravelhomesforsale.com/ses/dpbx/index.php,1
wn0ir6.lg3p7.top,1
secure.runescape.com.d.weblagon.loginforn.com/mood?amp;/&amp;amp;=amp;amp;ssl=0,1
8.37.229.140/server1/1502/lucky0215/lucky.apk,1
andrematos.net/hotsite/,0
ticketseating.com/chicago-blackhawks-tickets/,0
www.programagovisa.tk/,1
cdcbbabfaaofdabc.co.uk/,1
dpi.ac/wp-content/themes/twentyfifteen/gm/home,1
events.sfgate.com/oakland-ca/venues/show/28025-elihu-m-harris-state-of-california-office-building,0
flexeasymodegrill.info/inn/boaa/thankyou.html,1
aabad.com.pk/wordpress/ecradmin/westexcel/index.php?X1=abuse@megastation.com,1
visitlondon.com/attractions/detail/189947-docklands-dry-cleaning-and-laundry-service,0
www.damasoinfante.com/k5ukr,1
209.193.86.223/topic77.png,1
dgrayman.wikia.com/wiki/Kenichi_Suzumura,0
stbxokqmd.su/information.cgi,1
superpages.com/bp/Hopkins-MN/Stages-Theatre-Company-L0097495287.htm,0
en.wikipedia.org/wiki/Los_Angeles,0
store.mrpbrasil.com/wp-includes/js/tinymce/plugins/wordpress/img/remax/index.htm,1
achterplmetropoletan.builtbytheboys.biz/hdjidlm4wd.php\n,1
at10a.net:8048/bins/mirai.sh4,1
intertaller.eu/hfvg623,1
manta.com/c/mtk61wv/dr-mark-e-robson-md,0
airnav.com/airport/AOH,0
sces.org.sg/templates/system/html/,1
politicususa.com/en/american-socialists,0
fontspace.com/vtks-design/vtks-rock-garage-band,0
